id,workspaceId,outputJson,createdAt,agentType,chatbotAgentId,voiceAgentId,agenticFlowId,customAgentId,chatbotAgentVersionId,voiceAgentVersionId,agenticFlowVersionId,customAgentVersionId,chatbotConversationId,voiceConversationId,agenticFlowConversationId,customAgentConversationId,aiCoworkerRoleId
855,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",06:14.9,voicebot,,1060,,,,,,,,9b3de9b417e246afbdc7531095528938,,,
856,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""reactivation_process"", ""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",16:01.5,voicebot,,1060,,,,,,,,8cd4c7c8870845de9c2db1db3ca7c593,,,
857,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",16:15.5,voicebot,,1060,,,,,,,,366ee7ae1e3c4de9813f05e845d1d40a,,,
858,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",18:51.0,voicebot,,1060,,,,,,,,51d12fae88944d8dac87ce06a08cd6e2,,,
859,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",20:19.1,voicebot,,1060,,,,,,,,ba36893950744e5a8b8d8e5648296243,,,
860,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",28:07.4,voicebot,,1060,,,,,,,,5b47bf9315b64cf0b82ca6b6faf385a7,,,
861,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""poor_signal"", ""sim_retention_success"": false}",31:29.4,voicebot,,1058,,,,,,,,29f803ee-65e3-4781-9ac8-1ef2fed157cf,,,
892,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",37:56.5,voicebot,,1060,,,,,,,,30cee6d5d7f64e0593cb104de32263b9,,,
893,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",04:38.3,voicebot,,1060,,,,,,,,9ee610f30f01470ba38be882d37af11e,,,
894,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""unused_sim"", ""sim_retention_success"": false}",08:14.5,voicebot,,1060,,,,,,,,0efe098f38af4eeba10a1f0a87062653,,,
895,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": false, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",09:15.1,voicebot,,1060,,,,,,,,7260be0d354f437f9fc4c7554d9cf979,,,
896,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",26:37.0,voicebot,,1060,,,,,,,,5f4a3bb78a6449708e0b7d8278554e79,,,
897,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",47:43.0,voicebot,,1060,,,,,,,,040368baeecc47e6a2b962e0676ab05e,,,
898,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",52:09.6,voicebot,,1060,,,,,,,,ee6c148d8d3f4dca8d38f72a0c380a2a,,,
899,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",55:47.3,voicebot,,1060,,,,,,,,50825a0d1ebd4f8ab6951fd90dd59d2c,,,
900,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",20:29.0,voicebot,,1060,,,,,,,,9d729ea4b0804c8bae6ba967255ce2cd,,,
901,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",31:20.0,voicebot,,1060,,,,,,,,0b3080e543d74c8e93fdaa37dd2ba37d,,,
902,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",51:38.2,voicebot,,826,,,,,,,,267ae882704c43ce99a876f46c3f82f2,,,
903,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",40:05.2,voicebot,,1090,,,,,,,,10c4a8d19a384a34b818451bb7aded5f,,,
904,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",49:01.0,voicebot,,1090,,,,,,,,f3358a90ec8c406dbfe7ed5010fae129,,,
905,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""poor_signal"", ""sim_retention_success"": false}",43:53.9,voicebot,,826,,,,,,,,c04fac3c86d7412f939b9eafb45e3c0f,,,
906,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""poor_signal"", ""sim_retention_success"": false}",47:03.9,voicebot,,1060,,,,,,,,c033835f80064f9e92d7c5f8a1ec35c4,,,
907,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""reactivation_process""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""poor_signal"", ""sim_retention_success"": false}",55:35.4,voicebot,,826,,,,,,,,36b3322de4c7444aaf12c233918b13d4,,,
908,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""poor_signal"", ""sim_retention_success"": false}",57:59.1,voicebot,,1060,,,,,,,,e18eaf66fc4e4e6ead029289409cf864,,,
909,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",02:36.9,voicebot,,1060,,,,,,,,ce549f02d74945e9a9166c2361774ac2,,,
910,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""poor_signal"", ""sim_retention_success"": false}",11:25.9,voicebot,,1060,,,,,,,,d11abe3c-713e-4a2f-a6c0-488da92d9310,,,
911,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",46:49.6,voicebot,,1090,,,,,,,,14a215e9904949889014fa714660278e,,,
912,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",15:28.4,voicebot,,1060,,,,,,,,0cb16dff8d5c468a925d6ed318db04aa,,,
913,cmkap74u500022flp24p2sge9,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",18:54.8,voicebot,,925,,,,,,,,137ae51fb93e478b9a98a713fdf6f97a,,,
914,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",23:52.8,voicebot,,1060,,,,,,,,9006914f23bf4c318fdef6fa3feba239,,,
925,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",24:10.6,voicebot,,1060,,,,,,,,b7233b1cb36647d09c60afc0c2abc9c7,,,
926,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",27:20.7,voicebot,,1060,,,,,,,,4c2cf5ff5e7745b5ae9f699a0da56f06,,,
927,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",51:05.3,voicebot,,1060,,,,,,,,c13b94f28a354a81acccd2912bd7110e,,,
928,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",52:45.6,voicebot,,1060,,,,,,,,0ea01a56892746b88be3c7c08d61f355,,,
929,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",04:31.3,voicebot,,1060,,,,,,,,1f806ca7552148248e346fe0c94b3190,,,
930,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",08:05.9,voicebot,,1060,,,,,,,,a4e29b4f430f4e65b5a95025b94bc293,,,
931,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",15:38.3,voicebot,,1060,,,,,,,,c5ba85261b1b4fbe96f0ebe06a91a7ad,,,
932,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",17:46.2,voicebot,,1060,,,,,,,,920820df203745cc9038603fd3a4baf5,,,
933,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",19:27.2,voicebot,,1060,,,,,,,,18e0c790a60e4fc49cd00890ec7660ce,,,
934,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",30:06.3,voicebot,,1060,,,,,,,,8880916dd9c543af9dfa445172672535,,,
935,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process"", ""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",41:36.1,voicebot,,1060,,,,,,,,db249001a5844a128136b89df5877c52,,,
942,cmkap74u500022flp24p2sge9,{},26:27.9,chatbot,cmqhppq17000znex697qqj9pe,,,,cmqhqhjkm001bnex6pvyt4m7l,,,,dfour43ttvxtmm7mdl2nfzxl,,,,
958,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",09:51.1,voicebot,,1060,,,,,,,,3662c8381ce84be5887ea0122f1114e1,,,
959,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",10:23.2,voicebot,,1060,,,,,,,,1a174eb20a50459aaa18b9bc98cb8282,,,
960,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""reactivation_process"", ""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",11:23.9,voicebot,,1060,,,,,,,,ddf5f9b84f8742f1bb41bfa96aed6a44,,,
961,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",13:35.3,voicebot,,1060,,,,,,,,ff9a164881ef4d1a879dee5948013c13,,,
962,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",14:56.0,voicebot,,1060,,,,,,,,2acb936290e04fc2b528dc9791afe29d,,,
963,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",16:15.4,voicebot,,1060,,,,,,,,2da73b75b8a8460a82f6f87f34a9a07f,,,
964,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",20:08.8,voicebot,,1123,,,,,,,,067cc1bb93754f80a4cf3719d82bff08,,,
965,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": false, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",00:22.5,voicebot,,1123,,,,,,,,9db72de6076345dfa9d743dbcdcf3d7e,,,
966,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",15:34.7,voicebot,,1123,,,,,,,,b0288655c9f1434a8051e016a930f7fb,,,
967,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",17:38.4,voicebot,,1123,,,,,,,,5e943c3276454f0590150cedb015cda0,,,
968,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",19:36.5,voicebot,,1123,,,,,,,,ae05b1fcd348438e81e9fa7b74cacc3c,,,
969,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""promo_details""], ""customer_disposition"": ""neutral"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",32:31.3,voicebot,,1123,,,,,,,,62fa30f5b5b24728968b9255b35da080,,,
991,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",22:24.4,voicebot,,1123,,,,,,,,21e7943d0f1c4873a4954e19ebb94b5f,,,
992,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",05:14.9,voicebot,,1060,,,,,,,,3ad3755bb88a4da79326e51cec927854,,,
993,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",05:57.5,voicebot,,1060,,,,,,,,2169e3c61e6448e587a8cc4e5371ebe1,,,
994,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process"", ""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",10:54.6,voicebot,,1060,,,,,,,,c6e2c40fa43d4d9a80c31b7a7a462ff3,,,
995,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""switched_provider"", ""sim_retention_success"": false}",11:54.4,voicebot,,1060,,,,,,,,3530ec7077b941f284c67ac8b7757493,,,
996,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""pricing"", ""sim_retention_success"": false}",13:20.5,voicebot,,1060,,,,,,,,b385afa790b34d728640d8d7778e61d4,,,
997,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",16:59.1,voicebot,,1060,,,,,,,,cf0e667b6dd04b6489c890fdfa3d7400,,,
998,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",19:01.4,voicebot,,1060,,,,,,,,17da58ae88464614a1864e8261adfc8f,,,
999,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",28:14.2,voicebot,,1123,,,,,,,,b602c327cd2748ed8938a785e5b74489,,,
1000,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",19:35.0,voicebot,,1060,,,,,,,,c193c2f118e24002ae4c2ad04404680a,,,
1001,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",23:00.4,voicebot,,1060,,,,,,,,22bbd840768f4e6db25f8497c7c0e806,,,
1002,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",25:52.7,voicebot,,1060,,,,,,,,cbad6159f7ef4c77ab627f74f1341cc2,,,
1003,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",28:05.4,voicebot,,1060,,,,,,,,55f3852b013d45a783c112a8f4c633c8,,,
1004,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process"", ""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",34:42.3,voicebot,,1060,,,,,,,,5372e852b28d4d99af39b56b18cffaf7,,,
1005,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",55:13.0,voicebot,,1060,,,,,,,,5c569a4456b5479db5baeec011084f32,,,
1006,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",21:14.6,voicebot,,1060,,,,,,,,ba558db8556a4088b0fa4cf5aa8e5faf,,,
1007,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",50:36.0,voicebot,,1060,,,,,,,,6b8a4cbd80ea4db1af6433dc2219dd57,,,
1008,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""frustrated"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",51:33.9,voicebot,,1060,,,,,,,,55dc54fd107942208818536fffcb45b3,,,
1009,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",54:29.2,voicebot,,1060,,,,,,,,ab7f556e7fe147bc8b5c973f1592c137,,,
1010,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",56:12.5,voicebot,,1060,,,,,,,,962c186adce74adbbcc5654f95f7d892,,,
1011,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",00:39.0,voicebot,,1060,,,,,,,,eb27fc93fa35415faf4b94194b63f76d,,,
1012,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",47:55.4,voicebot,,1060,,,,,,,,0e901f29f9674230b4e80e3923dac954,,,
1013,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""frustrated"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",52:50.1,voicebot,,1060,,,,,,,,923d432d7d544b35a4656f7e330af365,,,
1014,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""unused_sim"", ""sim_retention_success"": false}",55:35.8,voicebot,,1060,,,,,,,,8df55eaf6a234392a6ac838b594d173f,,,
1015,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""skeptic"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",57:12.1,voicebot,,1060,,,,,,,,6a9ceb4c6d53472d85a588121c2445db,,,
1016,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",00:05.5,voicebot,,1123,,,,,,,,986224d06c3f49c7a18b6a479c73d318,,,
1024,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",43:13.4,voicebot,,1060,,,,,,,,84b9aa73417d4d36863126b816ee0ece,,,
1025,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",45:37.1,voicebot,,1060,,,,,,,,8cccccd341dc4affbf62eafce1fb9e1e,,,
1026,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""expiry_info""], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",46:27.4,voicebot,,1060,,,,,,,,1f782234b13d4127a6694e24061874ee,,,
1027,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",53:00.2,voicebot,,1060,,,,,,,,8d01ff4bb5214df6a368b8d8e6d16f49,,,
1028,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""neutral"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",58:54.6,voicebot,,1060,,,,,,,,b07d1c938f384bb7afa2606b1d10c524,,,
1029,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": false, ""question_topics"": [], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""incomplete"", ""sim_retention_success"": false}",05:48.3,voicebot,,1060,,,,,,,,710ed9e140b84d9994d5daef6c9369a3,,,
1030,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""reactivation_process""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",38:35.3,voicebot,,1060,,,,,,,,31f04465a24d4b11ae0344309d15de32,,,
1031,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""promo_details"", ""expiry_info""], ""customer_disposition"": ""receptive"", ""non_retention_reason"": ""not_applicable"", ""sim_retention_success"": true}",47:36.3,voicebot,,1060,,,,,,,,e735bbddde0740539f97a5246952fc24,,,
1032,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""undisclosed"", ""sim_retention_success"": false}",17:55.2,voicebot,,1060,,,,,,,,f71b8f8e7cb047fc942a621e029faaa9,,,
1033,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [], ""customer_disposition"": ""disengaged"", ""non_retention_reason"": ""unused_sim"", ""sim_retention_success"": false}",21:16.7,voicebot,,1060,,,,,,,,ff697322768b4bb190e0a6e4014785b6,,,
1034,cmnfqhmzn0050t5yfwd3eb4j4,"{""call_completed"": true, ""question_topics"": [""reactivation_process""], ""customer_disposition"": ""skeptical"", ""non_retention_reason"": ""pricing"", ""sim_retention_success"": false}",23:50.7,voicebot,,1060,,,,,,,,eeb39848f1824c32af255331fca241e2,,,
